id,vehicle_number,charge
2018200418-160284,1,                              
2018200418-160314,1,                              
2018200418-160314,2,                              
2018200418-160370,1,                              
201820052018-026135,1,39:4-97 CARELESS DRIVING      
2018200718-17987,1,                              
2018200718-17987,2,                              
2018200718-23679,1,                              
2018200718-33523,1,39:4-50                       
2018200718-33523,2,                              
2018200718-33654,1,39:6B-2                       
2018200718-33654,2,                              
2018200718-33654,3,                              
2018200718-34173,1,39:4-97                       
2018200818-14865,1,RECKLESS                      
2018200818-24520,1,39:4-97A                      
2018200818-24520,2,                              
2018200818-24520,3,                              
2018200918004260,1,39:4-97                       
2018200918004260,2,                              
2018200918037193,1,39:6B-2                       
2018200918037193,2,                              
2018200918042489,1,39:4-97A                      
2018200918042489,2,                              
2018200918054318,1,                              
20182010I-2018-009202,1,39:4-129 LEAVING THE SCENE OF?
201820112018-09898,1,NONE BY POLICE                
201820112018-09898,2,                              
201820112018-10582,1,39:4-10                       
201820112018-16523,1,                              
201820112018-16523,2,39:4-97                       
201820112018-17202,1,                              
201820112018-17202,2,39:4-144                      
2018201218003900,1,39:4-97                       
2018201218003900,2,                              
2018201218046568,1,                              
2018201218046568,2,                              
2018201318-50282,1,39:4-97                       
2018201318-50313,1,39:4-90                       
2018201318-50313,2,                              
2018201318-50341,1,                              
2018201318-50341,2,39:4-97                       
2018201318-51012,1,                              
2018201318-51012,2,                              
2018201318-51318,1,                              
2018201318-51318,2,                              
2018201618-26055,1,                              
2018201618-26055,2,                              
201820162018-088102,1,                              
20182016I-2018-02947,1,39:4-97 CARELESS DRIVING      
20182016I-2018-02947,2,                              
20182016I-2018-02947,3,                              
20182017B130-2018-00320A,1,                              
20182017B130-2018-00369A,1,                              
20182017B130-2018-00369A,2,                              
20182017B130-2018-03593A,1,                              
20182017B130-2018-03593A,2,                              
20182017I-2018-006400,1,                              
20182017I-2018-010627,1,                              
201820182018-33065,1,39:4-97                       
20182019UP-00780-18UP-0115?,1,39:4-97                       
20182019UP-00780-18UP-0115?,2,                              
20182019UP-00780-18UP-0115?,3,39:3-40  6B-2  3-40.1         
20182019UP-00780-18UP-0115?,4,                              
20182019UP-017145-18,1,                              
20182019UP-056574-18,1,39:4-97                       
20182019UP-06116-18UP-0778?,1,CARELESS DRIVING              
20182019UP-099827-18,1,                              
20182019UP-099827-18,2,                              
20182101B020-2018-00415A,1,39 3 4                        
20182104B020-2018-00103A,1,39 4 50                       
201821072018-009864,1,39:4-97                       
201821072018-009864,2,                              
20182107B110-2018-00677A,1,                              
20182110B150-2018-00257A,1,39 3 40                       
20182111B020-2018-00045A,1,                              
20182113B020-2018-00265A,1,                              
20182113B020-2018-00265A,2,                              
20182113B020-2018-00265A,3,                              
20182113B020-2018-00265A,4,                              
20182113B020-2018-00320A,1,39 4 50                       
201821162018-005287,1,39:4-97                       
201821162018-006440,1,                              
201821192018-028220,1,                              
201821202018-015276,1,FAILURE TO STOP               
201821212018-009245,1,                              
201821212018-016749,1,39:4-36                       
201821212018-017515,1,                              
201821212018-017515,2,                              
201821222018-017697,1,                              
201821222018-017993,1,                              
201821222018-017993,2,                              
201821222018-017993,3,                              
20182123B150-2018-00068A,1,39 4 97                       
20182123B150-2018-00068A,2,                              
20182123B150-2018-00196A,1,                              
20182123B150-2018-00268A,1,                              
20182123B150-2018-00338A,1,                              
