Crash Number,City Town Name,Crash Date,Crash Status,Crash Time,Number of Vehicles,Total Fatalities,County Name,Hit and Run,Vehicle Sequence of Events (All Vehicles),Latitude,Longitude,Street Number,Roadway,Near Intersection Roadway,Vehicle Unit Number,Vehicle Make,Vehicle Model,Vehicle Model Year,Driver Violation Code,Person Number,Age,Ejected Description,Injury Type,Person Type,Sex
4297465,DANVERS,09/27/2016,Closed,7:08 PM,3.0,0.0,ESSEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),42.56526835,-70.92289512,, ELLIOTT ST Rte 62 W  / Rte 128 N,,2.0,CHEV,,2014.0,,4.0,9.0,Not ejected,No injury,Passenger,M - Male
4297465,DANVERS,09/27/2016,Closed,7:08 PM,3.0,0.0,ESSEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),42.56526835,-70.92289512,, ELLIOTT ST Rte 62 W  / Rte 128 N,,3.0,PONT,AZTEK,2003.0,(A8/S8),5.0,71.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4297517,LAWRENCE,11/28/2016,Closed,4:04 PM,2.0,0.0,ESSEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.71740978,-71.14166005,, MARSTON STREET, EAST PLATT STREET,1.0,HOND,CIVIC,1997.0,,1.0,17.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4297517,LAWRENCE,11/28/2016,Closed,4:04 PM,2.0,0.0,ESSEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.71740978,-71.14166005,, MARSTON STREET, EAST PLATT STREET,2.0,KIA,SEDONA,2016.0,,2.0,66.0,Not ejected,No injury,Driver,M - Male
4297554,DOUGLAS,11/16/2016,Closed,4:07 PM,2.0,0.0,WORCESTER,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.06025341,-71.73301987,65, MAIN STREET Rte 16 E,,1.0,BMW,5SERI,2008.0,"(269 10H),(90 24)",1.0,23.0,Not ejected,No injury,Driver,M - Male
4297554,DOUGLAS,11/16/2016,Closed,4:07 PM,2.0,0.0,WORCESTER,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.06025341,-71.73301987,65, MAIN STREET Rte 16 E,,2.0,GMC,CANYON,2006.0,,2.0,59.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4297598,HALIFAX,11/19/2016,Closed,6:50 PM,1.0,0.0,PLYMOUTH,No hit and run," V1:(Collision with tree),(Collision with motor vehicle in traffic)",41.97145624,-70.89973323,, Rte 105 / THOMPSON STREET / WALNUT STREET,,1.0,TOYT,RAV4,2005.0,,1.0,39.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4297621,MILLBURY,11/29/2016,Closed,5:48 PM,1.0,0.0,WORCESTER,No hit and run, V1:(Collision with pedestrian),42.19263053,-71.76092844,, NORTH MAIN STREET, GROVE STREET,1.0,SAA,900,1988.0,,1.0,31.0,Not ejected,No injury,Driver,M - Male
4297621,MILLBURY,11/29/2016,Closed,5:48 PM,1.0,0.0,WORCESTER,No hit and run, V1:(Collision with pedestrian),42.19263053,-71.76092844,, NORTH MAIN STREET, GROVE STREET,,,,,,2.0,12.0,,Non-fatal injury - Incapacitating,Vulnerable User,Not reported
4297637,LAWRENCE,12/08/2016,Closed,8:51 AM,2.0,0.0,ESSEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.71276783,-71.15150102,, PROSPECT STREET / HAVERHILL STREET,,1.0,HONDA,,2008.0,,1.0,,Not ejected,No injury,Driver,M - Male
4297637,LAWRENCE,12/08/2016,Closed,8:51 AM,2.0,0.0,ESSEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.71276783,-71.15150102,, PROSPECT STREET / HAVERHILL STREET,,1.0,HONDA,,2008.0,,2.0,11.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,M - Male
4297637,LAWRENCE,12/08/2016,Closed,8:51 AM,2.0,0.0,ESSEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.71276783,-71.15150102,, PROSPECT STREET / HAVERHILL STREET,,1.0,HONDA,,2008.0,,3.0,13.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,F - Female
4297637,LAWRENCE,12/08/2016,Closed,8:51 AM,2.0,0.0,ESSEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.71276783,-71.15150102,, PROSPECT STREET / HAVERHILL STREET,,2.0,SATURN,,2006.0,,4.0,,Not ejected,No injury,Driver,M - Male
4297842,ATTLEBORO,12/09/2016,Closed,11:44 PM,2.0,0.0,BRISTOL,"Yes, hit and run", V1:(Collision with parked motor vehicle) V2:(Collision with parked motor vehicle),41.94257656,-71.27448961,211, PARK ST,,1.0,HOND,CRV,2016.0,(90/24/C),1.0,71.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4297842,ATTLEBORO,12/09/2016,Closed,11:44 PM,2.0,0.0,BRISTOL,"Yes, hit and run", V1:(Collision with parked motor vehicle) V2:(Collision with parked motor vehicle),41.94257656,-71.27448961,211, PARK ST,,2.0,FORD,,2014.0,,2.0,48.0,Not ejected,No injury,Passenger,M - Male
4297842,ATTLEBORO,12/09/2016,Closed,11:44 PM,2.0,0.0,BRISTOL,"Yes, hit and run", V1:(Collision with parked motor vehicle) V2:(Collision with parked motor vehicle),41.94257656,-71.27448961,211, PARK ST,,2.0,FORD,,2014.0,,3.0,,Not reported,Not reported,Driver,Not reported
4297909,HOLDEN,12/13/2016,Closed,6:39 PM,2.0,0.0,WORCESTER,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.3207709,-71.82439479,309, HOLDEN ST,,1.0,,,2004.0,(90 24),1.0,49.0,Not ejected,Non-fatal injury - Non-incapacitating,Driver,F - Female
4297909,HOLDEN,12/13/2016,Closed,6:39 PM,2.0,0.0,WORCESTER,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.3207709,-71.82439479,309, HOLDEN ST,,2.0,MERC,,2003.0,(720 906),2.0,31.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4298258,BILLERICA,12/08/2016,Closed,8:11 AM,1.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with utility pole),42.5360132,-71.30119353,257, NASHUA ROAD,,1.0,NISS,MURANO,2009.0,(89 4A),1.0,24.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4298258,BILLERICA,12/08/2016,Closed,8:11 AM,1.0,0.0,MIDDLESEX,No hit and run, V1:(Collision with utility pole),42.5360132,-71.30119353,257, NASHUA ROAD,,1.0,NISS,MURANO,2009.0,,2.0,17.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,M - Male
4298263,SHREWSBURY,11/07/2016,Closed,3:09 PM,3.0,0.0,WORCESTER,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),42.29334303,-71.7292817,378, MAIN STREET,,1.0,STRN,SL2,1999.0,,1.0,45.0,Not reported,Non-fatal injury - Incapacitating,Driver,M - Male
4298263,SHREWSBURY,11/07/2016,Closed,3:09 PM,3.0,0.0,WORCESTER,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),42.29334303,-71.7292817,378, MAIN STREET,,2.0,TOYT,COROLL,1998.0,,2.0,51.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4298263,SHREWSBURY,11/07/2016,Closed,3:09 PM,3.0,0.0,WORCESTER,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),42.29334303,-71.7292817,378, MAIN STREET,,3.0,MERZ,C300,2011.0,,3.0,42.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4298475,QUINCY,10/04/2016,Closed,9:41 PM,2.0,1.0,NORFOLK,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.23917172,-71.00725997,, LIBERTY ST / QUINCY ST,,1.0,HD,FLHR,2004.0,,1.0,50.0,Totally ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4298475,QUINCY,10/04/2016,Closed,9:41 PM,2.0,1.0,NORFOLK,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.23917172,-71.00725997,, LIBERTY ST / QUINCY ST,,2.0,HARLEY DAVIDSON,,2015.0,,2.0,50.0,Totally ejected,Fatal injury (K),Driver,F - Female
4298579,QUINCY,10/14/2016,Closed,12:45 PM,1.0,0.0,NORFOLK,No hit and run, V1:(Collision with pedestrian),42.24582061,-71.00622677,132, GRANITE ST,,1.0,TOYT,,2009.0,,1.0,82.0,Not ejected,No injury,Driver,M - Male
4298579,QUINCY,10/14/2016,Closed,12:45 PM,1.0,0.0,NORFOLK,No hit and run, V1:(Collision with pedestrian),42.24582061,-71.00622677,132, GRANITE ST,,,,,,,2.0,86.0,,Non-fatal injury - Incapacitating,Vulnerable User,F - Female
4298762,FALL RIVER,12/07/2016,Closed,9:10 AM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with other movable object) V2:(Other),41.72386551,-71.14747237,209, ESSEX ST,,1.0,NISS,,2013.0,(90 13A),1.0,80.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4298762,FALL RIVER,12/07/2016,Closed,9:10 AM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with other movable object) V2:(Other),41.72386551,-71.14747237,209, ESSEX ST,,2.0,MAZD,,2006.0,,3.0,,Not reported,Not reported,Driver,Not reported
4298808,BARNSTABLE,11/14/2016,Closed,8:47 AM,3.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),41.67782471,-70.31598764,1441, IYANNOUGH ROAD,,1.0,,,2015.0,,1.0,37.0,Not ejected,No injury,Driver,F - Female
4298808,BARNSTABLE,11/14/2016,Closed,8:47 AM,3.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),41.67782471,-70.31598764,1441, IYANNOUGH ROAD,,2.0,DODG,,1993.0,,2.0,61.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4298808,BARNSTABLE,11/14/2016,Closed,8:47 AM,3.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic),41.67782471,-70.31598764,1441, IYANNOUGH ROAD,,3.0,TOYT,,2010.0,,3.0,35.0,Not ejected,No injury,Driver,M - Male
4298832,BARNSTABLE,11/22/2016,Closed,3:22 PM,2.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.66335753,-70.29908417,, FALMOUTH RD RTE 28 / CORPORATION ST,,1.0,VOLV,,2000.0,(89 8),1.0,61.0,Not ejected,No injury,Driver,M - Male
4298832,BARNSTABLE,11/22/2016,Closed,3:22 PM,2.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.66335753,-70.29908417,, FALMOUTH RD RTE 28 / CORPORATION ST,,1.0,VOLV,,2000.0,,2.0,12.0,Not ejected,No injury,Passenger,M - Male
4298832,BARNSTABLE,11/22/2016,Closed,3:22 PM,2.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.66335753,-70.29908417,, FALMOUTH RD RTE 28 / CORPORATION ST,,2.0,HD,,2003.0,,3.0,30.0,Not applicable,Non-fatal injury - Incapacitating,Driver,F - Female
4298958,BARNSTABLE,12/11/2016,Closed,8:54 PM,2.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.68374047,-70.30821461,, PHINNEYS LANE, CAROL CIRCLE,1.0,TOYT,,2012.0,(C90S10),1.0,44.0,Not ejected,Non-fatal injury - Non-incapacitating,Driver,F - Female
4298958,BARNSTABLE,12/11/2016,Closed,8:54 PM,2.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.68374047,-70.30821461,, PHINNEYS LANE, CAROL CIRCLE,2.0,NISS,,2001.0,,2.0,70.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4298958,BARNSTABLE,12/11/2016,Closed,8:54 PM,2.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.68374047,-70.30821461,, PHINNEYS LANE, CAROL CIRCLE,2.0,NISS,,2001.0,,3.0,51.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,M - Male
4299017,TEWKSBURY,12/10/2016,Closed,12:25 PM,2.0,1.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.63645212,-71.27220028,352, CLARK ROAD,,1.0,TOYT,,2014.0,,1.0,88.0,Not ejected,Fatal injury (K),Driver,F - Female
4299017,TEWKSBURY,12/10/2016,Closed,12:25 PM,2.0,1.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.63645212,-71.27220028,352, CLARK ROAD,,2.0,TOYT,RAV4,2015.0,,2.0,56.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4299017,TEWKSBURY,12/10/2016,Closed,12:25 PM,2.0,1.0,MIDDLESEX,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.63645212,-71.27220028,352, CLARK ROAD,,2.0,TOYT,RAV4,2015.0,,3.0,28.0,Not ejected,Non-fatal injury - Incapacitating,Passenger,F - Female
4299471,HUDSON,12/09/2016,Closed,5:27 PM,2.0,0.0,MIDDLESEX,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with parked motor vehicle) V2:(Collision with motor vehicle in traffic),(Collision with parked motor vehicle),(Collision with utility pole),(Collision with fence)",42.40293243,-71.57349045,137, LINCOLN STREET,,1.0,CHEV,EXPRES,2013.0,,1.0,58.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4299471,HUDSON,12/09/2016,Closed,5:27 PM,2.0,0.0,MIDDLESEX,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with parked motor vehicle) V2:(Collision with motor vehicle in traffic),(Collision with parked motor vehicle),(Collision with utility pole),(Collision with fence)",42.40293243,-71.57349045,137, LINCOLN STREET,,2.0,TOYT,HIGHLA,2013.0,(720 CMR 9.0),2.0,41.0,Not ejected,Non-fatal injury - Possible,Driver,F - Female
4299593,DARTMOUTH,12/07/2016,Closed,9:12 AM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.63551349,-70.98873322,, OLD WESTPORT RD / LONGVIEW DR,,1.0,TOYT,,1994.0,,1.0,62.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4299593,DARTMOUTH,12/07/2016,Closed,9:12 AM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.63551349,-70.98873322,, OLD WESTPORT RD / LONGVIEW DR,,2.0,TOYT,PRIUS,2009.0,,2.0,26.0,Not ejected,No injury,Driver,M - Male
4299597,LUDLOW,12/12/2016,Closed,2:25 PM,2.0,0.0,HAMPDEN,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),,,, CHAPIN STREET,,1.0,CHEV,,2006.0,,1.0,30.0,Not ejected,No injury,Driver,F - Female
4299597,LUDLOW,12/12/2016,Closed,2:25 PM,2.0,0.0,HAMPDEN,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),,,, CHAPIN STREET,,2.0,NISS,,2004.0,,2.0,48.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4299924,GLOUCESTER,11/14/2016,Closed,4:33 PM,1.0,0.0,ESSEX,No hit and run, V1:(Collision with tree),42.62535215,-70.67918102,298, WASHINGTON ST,,1.0,SUBA,,2014.0,,1.0,64.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4299958,WEYMOUTH,12/02/2016,Closed,4:53 PM,1.0,0.0,NORFOLK,No hit and run, V1:(Collision with pedestrian),42.18259203,-70.93796126,445, PLEASANT ST,,1.0,CADI,,2013.0,(89 11),1.0,86.0,Not ejected,No injury,Driver,F - Female
4299958,WEYMOUTH,12/02/2016,Closed,4:53 PM,1.0,0.0,NORFOLK,No hit and run, V1:(Collision with pedestrian),42.18259203,-70.93796126,445, PLEASANT ST,,,,,,,2.0,15.0,,Non-fatal injury - Incapacitating,Vulnerable User,M - Male
4300002,EAST BRIDGEWATER,12/03/2016,Closed,1:58 PM,1.0,0.0,PLYMOUTH,No hit and run, V1:(Collision with motor vehicle in traffic),42.02966385,-70.95544658,175, CENTRAL ST,,1.0,TOYT,,2005.0,,1.0,72.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4300049,FALL RIVER,12/15/2016,Closed,7:25 AM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.69126357,-71.13046287,, EASTERN AVE / ARIZONA ST,,1.0,FORD,,2010.0,(89 4A),1.0,48.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4300049,FALL RIVER,12/15/2016,Closed,7:25 AM,2.0,0.0,BRISTOL,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),41.69126357,-71.13046287,, EASTERN AVE / ARIZONA ST,,2.0,JEEP,,2006.0,,2.0,18.0,Not ejected,No injury,Driver,M - Male
4300134,MASHPEE,12/10/2016,Closed,8:37 PM,1.0,0.0,BARNSTABLE,No hit and run, V1:(Collision with tree),41.58266549,-70.47720061,, RED BROOK RD / GREAT NECK RD SOUTH / GREAT OAK RD,,1.0,KIA,,2011.0,"(89 4A),(90 24)",1.0,58.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4300188,WESTFIELD,12/18/2016,Closed,11:30 AM,2.0,0.0,HAMPDEN,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.18795854,-72.75685553,255, NORTH RD,,1.0,CHEV,SILVER,2015.0,(90 17),1.0,59.0,Not ejected,Non-fatal injury - Non-incapacitating,Driver,M - Male
4300188,WESTFIELD,12/18/2016,Closed,11:30 AM,2.0,0.0,HAMPDEN,No hit and run, V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),42.18795854,-72.75685553,255, NORTH RD,,2.0,FORD,,2014.0,,2.0,43.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4300194,BRIDGEWATER,12/04/2016,Closed,9:00 AM,2.0,0.0,PLYMOUTH,No hit and run, V1:(Downhill runaway) V2:(Downhill runaway),42.0031434,-70.97161949,15, ROSETTAS WAY,,1.0,HOND,,2012.0,,1.0,23.0,Not ejected,No injury,Driver,F - Female
4300194,BRIDGEWATER,12/04/2016,Closed,9:00 AM,2.0,0.0,PLYMOUTH,No hit and run, V1:(Downhill runaway) V2:(Downhill runaway),42.0031434,-70.97161949,15, ROSETTAS WAY,,2.0,FORD,,1997.0,,2.0,23.0,Not applicable,Non-fatal injury - Incapacitating,Driver,M - Male
4300260,SOMERSET,12/15/2016,Closed,4:14 PM,3.0,0.0,BRISTOL,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with parked motor vehicle) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic)",41.72355353,-71.1789736,, WILBUR AVE, BRAYTON POINT RD,1.0,HOND,,2008.0,"(89 2),(89 9)",1.0,46.0,Not ejected,No injury,Driver,M - Male
4300260,SOMERSET,12/15/2016,Closed,4:14 PM,3.0,0.0,BRISTOL,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with parked motor vehicle) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic)",41.72355353,-71.1789736,, WILBUR AVE, BRAYTON POINT RD,1.0,HOND,,2008.0,,2.0,30.0,Not ejected,No injury,Passenger,M - Male
4300260,SOMERSET,12/15/2016,Closed,4:14 PM,3.0,0.0,BRISTOL,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with parked motor vehicle) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic)",41.72355353,-71.1789736,, WILBUR AVE, BRAYTON POINT RD,2.0,FORD,,2011.0,,3.0,64.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4300260,SOMERSET,12/15/2016,Closed,4:14 PM,3.0,0.0,BRISTOL,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with parked motor vehicle) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic)",41.72355353,-71.1789736,, WILBUR AVE, BRAYTON POINT RD,2.0,FORD,,2011.0,,4.0,30.0,Not ejected,Non-fatal injury - Non-incapacitating,Passenger,F - Female
4300260,SOMERSET,12/15/2016,Closed,4:14 PM,3.0,0.0,BRISTOL,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with parked motor vehicle) V2:(Collision with motor vehicle in traffic) V3:(Collision with motor vehicle in traffic)",41.72355353,-71.1789736,, WILBUR AVE, BRAYTON POINT RD,3.0,HOND,,2016.0,,5.0,60.0,Not ejected,No injury,Driver,F - Female
4300639,STOCKBRIDGE,11/18/2016,Closed,1:48 PM,2.0,1.0,BERKSHIRE,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with tree) V2:(Collision with motor vehicle in traffic)",42.28321945,-73.34395886,, GLENDALE MIDDLE RD / GLENDALE RD Rte 183 S,,1.0,JEEP,,2003.0,,1.0,45.0,Not ejected,Fatal injury (K),Driver,M - Male
4300639,STOCKBRIDGE,11/18/2016,Closed,1:48 PM,2.0,1.0,BERKSHIRE,No hit and run," V1:(Collision with motor vehicle in traffic),(Collision with tree) V2:(Collision with motor vehicle in traffic)",42.28321945,-73.34395886,, GLENDALE MIDDLE RD / GLENDALE RD Rte 183 S,,2.0,JEEP,,2015.0,,2.0,47.0,Not ejected,Non-fatal injury - Non-incapacitating,Driver,M - Male
4300804,FITCHBURG,12/17/2016,Closed,12:52 AM,1.0,0.0,WORCESTER,No hit and run, V1:(Collision with utility pole),42.56439572,-71.79271788,640, SOUTH ST,,1.0,FORD,,2002.0,"(169 70),(89 4A)",1.0,30.0,Not ejected,Non-fatal injury - Incapacitating,Driver,M - Male
4300804,FITCHBURG,12/17/2016,Closed,12:52 AM,1.0,0.0,WORCESTER,No hit and run, V1:(Collision with utility pole),42.56439572,-71.79271788,640, SOUTH ST,,1.0,FORD,,2002.0,,2.0,30.0,Not ejected,No injury,Passenger,M - Male
4300939,SPRINGFIELD,11/20/2016,Closed,2:38 PM,1.0,0.0,HAMPDEN,No hit and run, V1:(Collision with pedestrian),42.09557925,-72.58101078,15, SARATOGA ST,,1.0,HOND,,2008.0,,1.0,43.0,Not ejected,No injury,Driver,M - Male
4300939,SPRINGFIELD,11/20/2016,Closed,2:38 PM,1.0,0.0,HAMPDEN,No hit and run, V1:(Collision with pedestrian),42.09557925,-72.58101078,15, SARATOGA ST,,,,,,,2.0,10.0,,Non-fatal injury - Incapacitating,Vulnerable User,F - Female
4300987,SPRINGFIELD,12/14/2016,Closed,2:02 PM,1.0,0.0,HAMPDEN,No hit and run, V1:(Collision with utility pole),42.11553079,-72.48320287,, WILBRAHAM RD / RHINEBECK AVE,,1.0,FORD,,2010.0,,1.0,84.0,Not ejected,Non-fatal injury - Incapacitating,Driver,F - Female
4300987,SPRINGFIELD,12/14/2016,Closed,2:02 PM,1.0,0.0,HAMPDEN,No hit and run, V1:(Collision with utility pole),42.11553079,-72.48320287,, WILBRAHAM RD / RHINEBECK AVE,,1.0,FORD,,2010.0,,2.0,,Not ejected,Non-fatal injury - Incapacitating,Passenger,M - Male
