id,vehicle_number,charge
201115182011-540,2,                              
201115182011-585,1,FAILURE TO MAINTAIN LANE 39:4?
201115182011-630,1,NO ACTION                     
201115182011-636,1,NO ACTION                     
201115182011-765,1,NO ACTION                     
201115182011-765,2,39:4-90 FAILURE TO YIELD AT I?
20111520I-2011-05392,1,FAILURE TO YIELD AT INTERSECT?
20111520I-2011-05392,2,                              
20111520I-2011-12158,1,39:4-97                       
20111520I-2011-12158,2,                              
20111520I-2011-30210,1,                              
2011152111-0003556,1,                              
2011152411-415-AC,1,39:4-97                       
2011152511-122,1,39:4-123                      
2011152511-122,2,39:4-85.1                     
20111527I-2011-10967,1,39:4-50                       
20111527I-2011-11812,1,                              
20111529E030-2011-01230A,1,                              
201115302011-002250,1,                              
201115302011-002250,2,                              
201115302011-011298,1,                              
201115302011-011298,2,                              
201115302011-011298,3,                              
201115302011-015310,1,                              
20111530E030201100847A,1,39:4-97                       
2011153311000866,1,                              
2011153311056931,1,                              
2011153311056931,2,39:4-97                       
2011160111-0926,1,                              
2011160111-0926,2,                              
2011160211-10159,1,39:4-36                       
2011160211-10351,1,39:4-96                       
2011160211-10351,2,                              
2011160211-10351,3,                              
2011160211-10634,1,                              
2011160211-10634,2,                              
2011160211-11120,1,                              
2011160211-11120,2,                              
2011160211-11120,3,                              
2011160211-12769,1,39:3-762A 39:4-36             
2011160211-12848,1,                              
2011160211-12905,1,                              
2011160211-12905,2,                              
2011160211-12905,3,                              
2011160211-2094,1,39:4-50                       
2011160211-2094,2,                              
2011160211-3079,1,                              
2011160211-7080,1,                              
2011160211-727,1,                              
201116022011-13097,1,39:4-36                       
20111603PCSD11-06609,1,                              
20111603PCSD11-06609,2,                              
20111604I-2011-006888,1,                              
20111604I-2011-009915,1,                              
20111604I-2011-012836,1,                              
20111604I-2011-012836,2,39:4-144 FAILURE TO STOP OR Y?
2011160511-02122,1,                              
2011160511-06145,1,FAILURE TO STOP               
2011160511-06145,2,                              
2011160511-06145,3,                              
2011160511-06145,4,                              
2011160511-06745,1,NONE ISSUED                   
2011160511-06745,2,LEAVING SCENE OF ACCIDENT     
2011160511-07026,1,39:4-129A LEAVING SCENE OF    
2011160711-15585,1,                              
2011160711-15585,2,                              
2011160711-15585,3,                              
2011160711-43125,1,                              
201116072011-16401,1,39:4-97                       
201116072011-16401,2,39:4-81                       
201116072011-28092,1,                              
201116072011-33018,1,                              
201116072011-33018,2,                              
201116072011087,1,39:3-10                       
201116072011087,2,39:4-81                       
20111608017943,1,39 4 50                       
20111608017943,2,                              
20111608017943,3,                              
2011160811-033688,1,39:4-50                       
2011160811-033688,2,39:450.2                      
2011160811-033688,3,                              
2011160811-033688,4,                              
2011160811-036737,1,                              
2011160811-050580,1,                              
2011160811-050580,2,                              
2011160811-081582,1,                              
2011160811-100309,1,                              
2011160811-100309,2,                              
2011160811-100309,3,                              
2011160811-121241,1,39:4-129                      
2011160811-121241,2,39:4-130                      
2011160811-121241,3,                              
2011160811-129679,1,                              
2011160811-129679,2,                              
2011160811-16681,1,                              
2011160811-16681,2,                              
2011160811-17363,1,                              
2011160811-17363,2,                              
2011160811-17363,3,                              
2011160811-17363,4,                              
2011160811-17363,5,39:4-50                       
2011160811-52462,1,                              
2011160811-52462,2,                              
2011160811-6441,1,                              
2011160811-6441,2,                              
2011160811-70575,1,                              
2011160811-70575,2,                              
2011160811-70575,3,                              
2011160811-79253,1,39:3-10                       
2011160811-79253,2,39:3-29                       
2011160811-83602,1,39:3-10                       
2011160811-83602,2,                              
2011160811-84691,1,                              
2011160811-84691,2,                              
2011160811-96132,1,39:4 50                       
2011160811-96132,2,39:3-10                       
2011160811-96132,3,39:4-50                       
2011160811-96132,4,                              
2011160811-96132,5,                              
2011160811-99253,1,                              
2011160811-99253,2,                              
2011160811-99253,3,                              
2011160880298,1,                              
20111611I-2011-003210,1,39:4-50                       
20111611I-2011-005124,1,                              
20111611I-2011-005124,2,                              
20111611I-2011-007036,1,39:4-96                       
20111611I-2011-007036,2,                              
2011161211-00387,1,DWI (NJS 39:4-50)             
2011161211-00387,2,FRADULENT INSPECTION (39:8-9C)
201116132011-010142,1,NONE AT SCENE                 
201116132011-011798,1,NONE AT SCENE                 
2011161411-10783,1,39:6B-2                       
2011161411-12967,1,                              
2011161411-14571,1,39:4-50                       
2011161411-2042,1,                              
2011161411-2042,2,                              
2011161411-23249,1,                              
2011161411-23249,2,                              
2011161411-28235,1,                              
2011161411-33776,1,                              
2011161411-33776,2,                              
2011161411-33776,3,                              
2011161411-33776,4,                              
2011161411-33776,5,                              
2011161411-4250,1,                              
2011161411-4584,1,                              
2011161411-8242,1,                              
2011161411-9120,1,39:4-97                       
2011161411-9120,2,                              
2011161411-9120,3,39:4-97                       
2011161411-9120,4,                              
2011161411-9120,5,39:4-97                       
20111614B060201102252A,1,                              
20111614B060201102921A,1,                              
20111614B060201102921A,2,                              
2011161511-2543-AC,1,39:3C 20A                     
2011161511-5997-AC,1,                              
2011161511-6435-AC,1,39:3 4                        
201117032011-003091,1,FAILURE TO STOP AT STOP SIGN  
201117032011-003091,2,                              
20111705A140201100351A,1,                              
20111706A140-2011-00737A,1,39:4-97                       
201117082011-002558,1,                              
20111709A140-2011-00516-A,1,39:4-97                       
20111709A140-2011-00516-A,2,                              
20111709A140-2011-00516-A,3,                              
20111710A0402011000324A,1,39:4-50                       
20111710A100201100081A,1,39:4-97                       
20111711A140201100427A,1,39:4-97                       
20111711A140201100427A,2,                              
20111713A140201100365A,1,                              
20111713A140201100736A,1,39:4-50                       
20111713A140201100736A,2,                              
20111713I-2011-00153,1,39:4-36A(4)                   
20111713I-2011-00403,1,                              
20111713I-2011-05211,1,                              
20111713I-2011-06316,1,                              
20111713I-2011-06316,2,                              
20111713I-2011-08544,1,39:3-76.2A CHILD RESTRAINT    
20111713I-2011-08544,2,39:4-144 FAILURE TO STOP/YIELD
20111713I-2011-09247,1,                              
20111713I-2011-09247,2,                              
20111714A140201100144A,1,39:4-144                      
20111714A140201100144A,2,39:3-76.2F                    
20111714A140201100258A,1,                              
20111714A140201100258A,2,39:4-97                       
20111714A140201102243PP,1,39:4-96                       
20111801201100000017,1,                              
20111801201100000264,1,39:4-97                       
20111801201100000264,2,                              
20111801201100000267,1,                              
20111802B130201102857A,1,                              
20111802BT-2011-030998,1,                              
20111805B-11-490,1,                              
201118062011-00000782,1,39:4-97                       
201118062011-00000815,1,                              
201118062011-00001094,1,39:4-97                       
201118062011-00001326,1,39:4-96                       
201118062011-00002196,1,                              
201118062011-00002196,2,                              
201118062011-00004015,1,                              
201118062011-00004395,1,                              
20111806B130-2011-00046A,1,                              
20111806B130-2011-00046A,2,                              
20111806B130-2011-00046A,3,                              
2011180711-0720,1,39:4-97                       
2011180811007215,1,                              
2011180811013094,1,39:4-97 CARELESS DRIVING      
2011180811016566,1,                              
2011180811016566,2,39:4-50 DUI/DWI               
2011180811040744,1,                              
2011180811040744,2,                              
2011180811048615,1,39:4-97 CARELESS DRIVING      
2011180811048615,2,                              
2011180811063689,1,39:4-97 CARELESS DRIVING      
201118102011-1289,1,                              
201118102011-2329,1,*SEE NARRATIVE                
201118102011-2329,2,SEE NARRATIVE                 
201118102011-2466,1,39:4-82                       
201118102011-2466,2,                              
201118102011-3111,1,                              
201118112011-07091,1,39:4-96                       
201118112011-07091,2,                              
201118112011-07091,3,                              
2011181311004535,1,39482 DRIVING TO THE RIGHT    
2011181311004535,2,                              
20111814I-N2011-015606,1,                              
20111814I-N2011-027546,1,                              
2011181611009039,1,39:4-144                      
201118182011-007186,1,                              
201118182011-009792,1,CARELESS DRIVING              
201118182011-009792,2,                              
2011181911-2055,1,39:4-50                       
2011181911-2055,2,                              
20111820I-2011-005985,1,                              
2011182111-05208,1,                              
2011182111-05208,2,39:4-97 CARELESS DRIVING      
2011182111-13198,1,39:3-29 FAILURE TO EXHIBIT LI?
2011182111-13940,1,39:4-97                       
20111821B130201100003A,1,                              
201119022011-007707,1,DWI                           
20111904I-B2011-000958,1,                              
20111904I-B2011-000958,2,39:4-66                       
20111904I-B2011-005033,1,                              
20111904I-B2011-005116,1,                              
20111904I-B2011-005116,2,39:4-96                       
20111905B050-2011-00805A,1,                              
20111905B050-2011-01057A,1,FAILURE TO STOP OR YIELD (39: 
20111905B050-2011-01057A,2,                              
20111906I-F2011-004264,1,39:4-97                       
20111906I-F2011-004264,2,                              
20111907B050201100740A,1,39:4-50                       
2011190911-1932,1,39:4-144                      
2011190911-1932,2,                              
20111911I-2011-020481,1,39:4-50 OPERATE MOTOR VEHICLE?
20111911I-H2011-005120,1,39:4-82 FAILURE TO KEEP RIGHT 
20111911I-H2011-005120,2,                              
20111911I-H2011-007194,1,                              
20111911I-H2011-011707,1,                              
20111912I-H2011-009983,1,                              
20111912I-H2011-009983,2,                              
20111912I-H2011-010887,1,                              
20111913B050201101195A,1,                              
20111913B050201101195A,2,39:4-50                       
20111917B050201100318A,1,39:4-50                       
20111918I-S2011-001419,1,CARELESS DRIVING              
20111918I-S2011-001419,2,                              
20111918I-S2011-014470,1,FAIL TO KEEP RIGHT            
20111918I-S2011-014470,2,CARELESS DRIVING              
20111919I-S2011-000638,1,                              
20111919I-S2011-000638,2,                              
20111920B050201100073A,1,39:4-50                       
20111920B05020110073A,1,39:4-50                       
20111922I-2011-005529,1,39:3-76.2F                    
20111922I-2011-005529,2,39:4-97                       
20111922I-2011-016782,1,39:4-50                       
20111924B050201100411A,1,39:4-50                       
201120012011-014435,1,CARELESS DRIVING 39:4-97      
201120012011-014435,2,                              
2011200211-13653,1,39:6-B2                       
2011200411-14359,1,                              
2011200411-14359,2,                              
2011200411-14359,3,                              
2011200411-14359,4,                              
2011200411-14359,5,                              
2011200411-14359,6,                              
2011200411-20650,1,                              
2011200411-20650,2,                              
2011200411-20650,3,                              
2011200411-27698,1,                              
2011200411-28289,1,                              
2011200411-32324,1,39:4-81                       
2011200411-32324,2,                              
2011200411-32324,3,                              
2011200411-3283,1,                              
2011200411-3283,2,                              
2011200411-33870,1,                              
2011200411-33870,2,                              
2011200411-33870,3,                              
2011200411-40611,1,                              
2011200411-40611,2,                              
2011200411-43322,1,                              
2011200411-43322,2,                              
2011200411-43322,3,                              
2011200411-44456,1,                              
2011200411-44456,2,                              
2011200411-57920,1,39:3-40                       
2011200411-57920,2,                              
2011200411-58895,1,                              
2011200411-58895,2,                              
2011200411-69400,1,                              
2011200411-69400,2,                              
2011200411-74439,1,PENDING                       
2011200411-74439,2,                              
2011200411-77379,1,                              
2011200411-77379,2,                              
2011200411-85631,1,39:6B-2                       
2011200411-85631,2,                              
201120041122733,1,                              
201120041143658,1,                              
201120041143658,2,                              
20112006201114690,1,                              
2011200711-0265,1,                              
2011200711-15336,1,                              
2011200711-4269,1,39:4-97                       
2011200711-4269,2,                              
2011200711-4269,3,                              
20112007E040-2011-01099A,1,                              
2011200811-00072,1,39:3-4/UNREGISTERED VEHICLE   
2011200811-05726,1,                              
2011200811-05726,2,39:4-97/39:4-50               
2011200911006097,1,39:6B-2 UNINSURED MOTOR VEHIC?
2011200911006097,2,39:4-97 CARELESS DRIVING      
2011200911012602,1,39:3-40 SUSPENDED DL/REG      
2011200911017621,1,39:4-97 CARELESS DRIVING      
2011200911029059,1,39:4-97 CARELESS DRIVING      
2011200911049469,1,                              
2011200911053130,1,39:4-96 RECKLESS DRIVING      
2011200911053130,2,                              
2011200911053130,3,                              
20112009D0302011-033011A,1,                              
20112009D0302011-033011A,2,                              
20112009I-2011-014600,1,                              
201120102011-006749,1,39:4-50                       
201120102011-006749,2,39:4-97                       
201120112011-681,1,39:4-50                       
2011201211-21021,1,39:4-50                       
2011201211-35026,1,39:4-50 (DRIVING WHILE INTOXI?
2011201311-022612,1,                              
2011201311-022612,2,                              
2011201311-022612,3,                              
201120132011-004889,1,39:3-10 39:3-76.7             
201120132011-21035,1,                              
201120132011-26415,1,                              
201120132011-26415,2,39:4-97                       
2011201411-33559,1,                              
201120152011-024195,1,                              
201120152011-024195,2,39:6B-2                       
20112016I-2011-12136,1,39:4-96 RECKLESS DRIVING      
20112016I-2011-13652,1,39:4-97 CARELESS DRIVING      
201120172011-8492,1,39:4-36 2017-16               
20112018110006707,1,39:4-82                       
20112018110006707,2,                              
20112018110006707,3,                              
20112018B130-2011-02447A,1,                              
20112018B130-2011-02447A,2,                              
2011201911-110638,1,                              
2011201911-110638,2,                              
2011201911-5647(CC),1,                              
2011201911-5647(CC),2,                              
2011201911-5647(CC),3,                              
2011201911-83987,1,                              
2011201911-88500,1,39:4-97                       
2011201911-88500,2,39:8-1                        
201120192011-104653,1,                              
201120192011-3102,1,39:4-50                       
20112019E040-2011-00423A,1,                              
20112019E040-2011-00423A,2,                              
2011202011-2831,1,                              
2011202011-2831,2,                              
2011202011-29367,1,                              
2011202011-29367,2,39:4-144                      
2011202011-8528,1,NONE AT THIS TIME             
2011202011-8528,2,NONE AT THIS TIME             
20112020110000159,1,                              
20112020110000159,2,39:4-82                       
20112020110008776,1,39:4-97.3                     
20112020110008776,2,                              
20112101B020201100311A,1,39:4-50 DWI                   
20112101B020201100363A,1,39:4-50(DUI)                  
20112105B150-2011-00141A,1,39:4-50 DUI                   
20112105B150-2011-00141A,2,                              
20112106B020-2011-00343A,1,39:4-50                       
2011210711-02123,1,                              
2011210798-11-02016,1,                              
201121082011-014,1,                              
20112110B150-2011-00153A,1,                              
20112110B150-2011-00153A,2,39:4-50 DRIVING WHILE INTOXIC?
20112110B150-2011-00382A,1,39:4-66B (FAILED TO YIELD TO ?
20112110B150-2011-00382A,2,                              
20112114B150201100223A,1,39:4-96                       
20112114B150201100223A,2,                              
201121152011-7259,1,                              
2011211611-112,1,39:4-97 CARELESS DRIVING      
2011211611-265,1,39:4-97                       
2011211611-265,2,                              
20112119PD-11-002535,1,                              
20112119PD-11-002535,2,CARELESS DRIVING 39:4-97      
20112119PD-11-007570,1,39:4-97 CARELESS DRIVING      
20112119PD-11-008588,1,39:4-50 DRIVING UNDER THE INF?
20112119PD-11-008588,2,39:4-96 RECKLESS DRIVING      
20112119PD-11-008588,3,39:4-85.1 WRONG WAY ON A ONE ?
20112119PD-11-008588,4,                              
20112119PD-11-008591,1,39:2-129                      
2011212075-11-05459,1,                              
2011212075-11-05459,2,                              
2011212111-088,1,                              
2011212111-088,2,39:4-144                      
2011212211-152,1,                              
2011212211-152,2,                              
2011212211-188,1,39:4-97                       
2011212211-188,2,                              
